遠,2,9,far,"エン,（オン）,とお-い"
何,2,9,what,"カ,なに,（なん）"
科,2,9,"section,department",カ
夏,2,9,summer,"カ,（ゲ）,なつ"
家,2,9,house,"カ,ケ,いえ,や"
歌,2,9,song,"カ,うた,うた-う"
画,2,9,tableau,"ガ,カク"
回,2,9,times,"カイ,（エ）,まわ-る,まわ-す"
会,2,9,association,"カイ,エ,あ-う"
海,2,9,sea,"カイ,うみ"
絵,2,9,picture,"カイ,エ"
外,2,9,outside,"ガイ,ゲ,そと,ほか,はず-す,はず-れる"
角,2,9,angle,"カク,かど,つの"
楽,2,9,pleasure,"ガク,ラク,たの-しい,たの-しむ"
活,2,9,active,カツ
間,2,9,interval,"カン,ケン,あいだ,ま"
丸,2,9,circle,"ガン,まる,まる-い,まる-める"
岩,2,9,boulder,"ガン,いわ"
顔,2,9,face,"ガン,かお"
汽,2,9,steam,キ
記,2,9,write down,"キ,しる-す"
帰,2,9,return,"キ,かえ-る,かえ-す"
弓,2,9,"bow (archery, violin)","キュウ,ゆみ"
牛,2,9,cow,"ギュウ,うし"
魚,2,9,fish,"ギョ,うお,さかな"
京,2,9,capital,"キョウ,ケイ"
強,2,9,strong,"キョウ,ゴウ,つよ-い,つよ-まる,つよ-める,し-いる"
教,2,9,teach,"キョウ,おし-える,おそ-わる"
近,2,9,near,"キン,ちか-い"
兄,2,9,older brother,"ケイ,（キョウ）,あに"
形,2,9,shape,"ケイ,ギョウ,かた,かたち"
計,2,9,measure,"ケイ,はか-る,はか-らう"
元,2,9,origin,"ゲン,ガン,もと"
言,2,9,say,"ゲン,ゴン,い-う,こと"
原,2,9,field,"ゲン,はら"
戸,2,9,door,"コ,と"
古,2,9,old,"コ,ふる-い,ふる-す"
午,2,9,noon,ゴ
後,2,9,behind,"ゴ,コウ,のち,うし-ろ,あと,おく-れる"
語,2,9,language,"ゴ,かた-る,かた-らう"
工,2,9,craft,"コウ,ク"
公,2,9,public,"コウ,おおやけ"
広,2,9,wide,"コウ,ひろ-い,ひろ-まる,ひろ-める,ひろ-がる,ひろ-げる"
交,2,9,mix,"コウ,まじ-わる,まじ-える,ま-じる,ま-ざる,ま-ぜる,か-う,か-わす"
光,2,9,ray,"コウ,ひか-る,ひかり"
考,2,9,think,"コウ,かんが-える"
行,2,9,go,"コウ,ギョウ,（アン）,い-く,ゆ-く,おこな-う"
高,2,9,"tall, expensive","コウ,たか-い,たか,たか-まる,たか-める"
黄,2,9,yellow,"コウ,オウ,き,（こ）"
合,2,9,fit,"ゴウ,ガッ,（カッ）,あ-う,あ-わす,あ-わせる"
谷,2,9,valley,"コク,たに"
国,2,9,country,"コク,くに"
黒,2,9,black,"コク,くろ,くろ-い"
今,2,9,now,"コン,キン,いま"
才,2,9,genius,サイ
細,2,9,thin,"サイ,ほそ-い,ほそ-る,こま-か,こま-かい"
作,2,9,make,"サク,サ,つく-る"
算,2,9,calculate,サン
止,2,9,stop,"シ,と-まる,と-める"
市,2,9,market,"シ,いち"
矢,2,9,arrow,"シ,や"
姉,2,9,older sister,"シ,あね"
思,2,9,think,"シ,おも-う"
紙,2,9,paper,"シ,かみ"
寺,2,9,Buddhist temple,"ジ,てら"
自,2,9,oneself,"ジ,シ,みずか-ら"
時,2,9,time,"ジ,とき"
室,2,9,room,"シツ,むろ"
社,2,9,company,"シャ,やしろ"
弱,2,9,weak,"ジャク,よわ-い,よわ-る,よわ-まる,よわ-める"
首,2,9,neck,"シュ,くび"
秋,2,9,autumn,"シュウ,あき"
週,2,9,week,シュウ
春,2,9,springtime,"シュン,はる"
書,2,9,write,"ショ,か-く"
少,2,9,few,"ショウ,すく-ない,すこ-し"
場,2,9,place,"ジョウ,ば"
色,2,9,color,"ショク,シキ,いろ"
食,2,9,"eat, meal","ショク,（ジキ）,く-う,く-らう,た-べる"
心,2,9,heart,"シン,こころ"
新,2,9,new,"シン,あたら-しい,あら-た,にい"
親,2,9,parent,"シン,おや,した-しい,した-しむ"
図,2,9,diagram,"ズ,ト,はか-る"
数,2,9,number,"スウ,（ス）,かず,かぞ-える"
西,2,9,west,"セイ,サイ,にし"
声,2,9,voice,"セイ,（ショウ）,こえ,（こわ）"
星,2,9,star,"セイ,（ショウ）,ほし"
晴,2,9,clear up,"セイ,は-れる,は-らす"
切,2,9,cut,"セツ,（サイ）,き-る,き-れる"
雪,2,9,snow,"セツ,ゆき"
船,2,9,boat,"セン,ふね,（ふな）"
線,2,9,line,セン
前,2,9,in front,"ゼン,まえ"
組,2,9,association,"ソ,く-む,くみ"
走,2,9,run,"ソウ,はし-る"
多,2,9,many,"タ,おお-い"
太,2,9,thick,"タイ,タ,ふと-い,ふと-る"
体,2,9,body,"タイ,テイ,からだ"
台,2,9,pedestal,"ダイ,タイ"
地,2,9,ground,"チ,ジ"
池,2,9,pond,"チ,いけ"
知,2,9,know,"チ,し-る"
茶,2,9,tea,"チャ,サ"
昼,2,9,daytime,"チュウ,ひる"
長,2,9,long,"チョウ,なが-い"
鳥,2,9,bird,"チョウ,とり"
朝,2,9,morning,"チョウ,あさ"
直,2,9,straight,"チョク,ジキ,ただ-ちに,なお-す,なお-る"
通,2,9,pass through,"ツウ,（ツ）,とお-る,とお-す,かよ-う"
弟,2,9,younger brother,"テイ,（ダイ）,（デ）,おとうと"
店,2,9,shop,"テン,みせ"
点,2,9,point,テン
電,2,9,electricity,デン
刀,2,9,sword,"トウ,かたな"
冬,2,9,winter,"トウ,ふゆ"
当,2,9,hit,"トウ,あ-たる,あ-てる"
東,2,9,east,"トウ,ひがし"
答,2,9,answer,"トウ,こた-える,こた-え"
頭,2,9,head,"トウ,ズ,（ト）,あたま,かしら"
同,2,9,same,"ドウ,おな-じ"
道,2,9,road,"ドウ,（トウ）,みち"
読,2,9,read,"ドク,トク,（トウ）,よ-む"
内,2,9,inside,"ナイ,（ダイ）,うち"
南,2,9,south,"ナン,（ナ）,みなみ"
肉,2,9,meat,ニク
馬,2,9,horse,"バ,うま,（ま）"
売,2,9,sell,"バイ,う-る,う-れる"
買,2,9,buy,"バイ,か-う"
麦,2,9,wheat,"バク,むぎ"
半,2,9,half,"ハン,なか-ば"
番,2,9,one's turn,バン
父,2,9,father,"フ,ちち"
風,2,9,wind,"フウ,（フ）,かぜ,（かざ）"
分,2,9,"part, minute of time","ブン,フン,ブ,わ-ける,わ-かれる,わ-かる,わ-かつ"
聞,2,9,hear,"ブン,モン,き-く,き-こえる"
米,2,9,rice,"ベイ,マイ,こめ"
歩,2,9,walk,"ホ,ブ,（フ）,ある-く,あゆ-む"
母,2,9,mother,"ボ,はは"
方,2,9,direction,"ホウ,かた"
北,2,9,north,"ホク,きた"
毎,2,9,every,マイ
妹,2,9,younger sister,"マイ,いもうと"
万,2,9,ten thousand,"マン,バン"
明,2,9,bright,"メイ,ミョウ,あ-かり,あか-るい,あか-るむ,あか-らむ,あき-らか,あ-ける,あ-く,あ-くる,あ-かす"
鳴,2,9,chirp,"メイ,な-く,な-る,な-らす"
毛,2,9,hair,"モウ,け"
門,2,9,gates,"モン,かど"
夜,2,9,night,"ヤ,よ,よる"
野,2,9,field,"ヤ,の"
友,2,9,friend,"ユウ,とも"
用,2,9,use,"ヨウ,もち-いる"
曜,2,9,day of the week,ヨウ
来,2,9,come,"ライ,く-る,きた-る,きた-す"
里,2,9,village,"リ,さと"
理,2,9,reason,リ
話,2,9,talk,"ワ,はな-す,はなし"
